Drug_ID,Drug_Name,Company,Region,Sale_Date,Approval_Date,Category,Units_Sold,Price_INR,Revenue_INR,Batch_Number,Manufacturing_Plant,Side_Effects_Reported,Clinical_Trial_Phase,Success_Rate,Regulatory_Status,Doctor_Prescriptions,Customer_Rating,Distribution_Channel,Country,Marketing_Spend_INR
1192,Azithromycin,Aurobindo,west region,2025-02-19 15:00:00,2018-11-18,Antidiabetic,486,24406.47,11861544.42,3194,Bangalore,31,Phase 2,54.86,Pending,39,3.5,Retail Pharmacy,India,4934035.92
1193,Ciprofloxacin,Cadila, east,2025-02-19 16:00:00,2017-06-27,Vaccine,733,22791.45,16706132.85,4519,Bangalore,2,Phase 4,94.25,Pending,59,4.8,Online,India,371593.08
1194,Atorvastatin,Cipla,west region,2025-02-19 17:00:00,2017-08-04,Gastrointestinal,612,18354.61,11233021.32,4134,Ahmedabad,42,Phase 3,65.43,Pending,98,4.3,Distributor,India,1791870.75
1195,Losartan,Cadila, east,2025-02-19 18:00:00,2024-05-28,Antidiabetic,565,8353.97,4719993.05,1977,Pune,37,Phase 2,75.3,Pending,26,3.0,Online,India,2288286.34
1196,Atorvastatin,Dr. Reddy's, east,2025-02-19 19:00:00,2023-10-01,Gastrointestinal,334,37464.53,12513153.02,3812,Mumbai,1,Phase 4,67.64,Rejected,23,3.1,Distributor,India,3354406.71
1197,Paracetamol,Torrent,East Zone,2025-02-19 20:00:00,2021-03-11,Cardiovascular,265,26905.21,7129880.649999999,2353,Mumbai,11,Phase 1,79.75,Rejected,59,3.6,Distributor,India,4322792.12
1198,Amoxicillin,Cadila,souTh,2025-02-19 21:00:00,2021-11-14,Analgesic,496,39262.39,19474145.44,2462,Pune,4,Phase 1,67.88,Approved,81,1.1,Distributor,India,2719666.58
1199,Azithromycin,Cipla,WEST,2025-02-19 22:00:00,2022-04-27,Gastrointestinal,899,28044.77,25212248.23,4510,Hyderabad,39,Phase 2,64.81,Rejected,34,4.4,Hospital,India,4135297.35
1200,Amlodipine,Zydus, east,2025-02-19 23:00:00,2021-03-02,Cardiovascular,277,30229.47,8373563.19,3488,Hyderabad,44,Phase 3,57.71,Approved,17,3.3,Retail Pharmacy,India,2211097.28
1201,Amoxicillin,Biocon,WEST,2025-02-20 00:00:00,2019-02-20,Antibiotic,224,5575.1,1248822.4,2308,Mumbai,23,Phase 3,77.62,Pending,37,1.3,Online,India,2561571.76
1202,Paracetamol,Biocon,Central,2025-02-20 01:00:00,2023-09-09,Antibiotic,128,17931.58,2295242.24,2908,Bangalore,3,Phase 4,69.95,Pending,27,3.6,Retail Pharmacy,India,4877961.52
1203,Ciprofloxacin,Cipla, east,2025-02-20 02:00:00,2016-06-11,Analgesic,211,6920.1,1460141.1,4356,Bangalore,36,Phase 3,81.48,Approved,60,4.9,Distributor,India,1336368.83
1204,Losartan,Dr. Reddy's,NORTH ,2025-02-20 03:00:00,2022-05-10,Gastrointestinal,167,10885.63,1817900.21,4840,Mumbai,24,Phase 4,86.8,Pending,17,1.3,Distributor,India,2657797.4
1205,Omeprazole,Dr. Reddy's,Central,2025-02-20 04:00:00,2018-02-10,Cardiovascular,362,24565.23,8892613.26,1272,Hyderabad,6,Phase 3,86.15,Pending,46,2.4,Online,India,3883891.05
1206,Metformin,Sun Pharma,EAST,2025-02-20 05:00:00,2021-07-20,Analgesic,525,26226.93,13769138.25,4304,Mumbai,21,Phase 4,92.74,Rejected,21,3.1,Hospital,India,3071815.15
1207,,Cipla,Central,2025-02-20 06:00:00,2023-03-10,Gastrointestinal,891,7404.87,6597739.17,3769,Pune,35,Phase 4,57.94,Rejected,44,2.1,Retail Pharmacy,India,1491038.22
1208,Losartan,Lupin,north,2025-02-20 07:00:00,2017-08-24,Vaccine,451,26130.05,11784652.55,1984,Mumbai,5,Phase 3,74.74,Pending,22,4.4,Hospital,India,3031845.3
1209,Metformin,Biocon,Central,2025-02-20 08:00:00,2016-07-15,Antidiabetic,619,3879.52,2401422.88,1816,Ahmedabad,23,Phase 4,90.01,Approved,14,2.5,Online,India,4006501.86
1210,Atorvastatin,Cipla,West ,2025-02-20 09:00:00,2024-04-02,Vaccine,819,19699.65,16134013.35,3505,Ahmedabad,29,Phase 1,52.67,Pending,80,3.6,Online,India,4479204.52
1211,Ciprofloxacin,Aurobindo,souTh,2025-02-20 10:00:00,2018-03-11,Analgesic,966,10088.6,9745587.6,1499,Pune,40,Phase 3,61.64,Approved,75,4.8,Online,India,1994146.18
1212,Omeprazole,Cipla,south ,2025-02-20 11:00:00,2022-11-14,Vaccine,841,7192.79,6049136.39,2871,Ahmedabad,20,Phase 4,80.01,Rejected,24,2.6,Distributor,India,4463653.65
1213,Paracetamol,Torrent,NORTH ,2025-02-20 12:00:00,2019-10-03,Antidiabetic,41,363.67,14910.47,4879,Bangalore,42,Phase 2,93.73,Approved,25,1.1,Distributor,India,781123.79
1214,Losartan,Cipla,Central,2025-02-20 13:00:00,2017-07-15,Antidiabetic,30,16388.43,491652.9,1912,Hyderabad,28,Phase 4,71.67,Rejected,90,2.6,Online,India,2086873.2
1215,Metformin,Sun Pharma,Central,2025-02-20 14:00:00,2019-04-03,Analgesic,474,28951.26,13722897.239999998,4824,Pune,13,Phase 4,68.97,Approved,69,4.4,Distributor,India,3212786.18
1216,Ibuprofen,Cipla,East Zone,2025-02-20 15:00:00,2022-10-21,Vaccine,660,34327.43,22656103.8,4782,Bangalore,0,Phase 1,64.28,Pending,69,3.1,Retail Pharmacy,India,1170655.53
1217,Metformin,Dr. Reddy's, North Region,2025-02-20 16:00:00,2015-12-12,Vaccine,872,17389.09,15163286.48,4455,Mumbai,4,Phase 1,90.1,Pending,73,2.0,Online,India,3514926.94
1218,Omeprazole,Cipla,north,2025-02-20 17:00:00,2022-12-20,Vaccine,64,30382.08,1944453.12,2079,Hyderabad,39,Phase 1,68.75,Approved,55,2.5,Hospital,India,2848591.73
1219,Atorvastatin,Biocon,NORTH ,2025-02-20 18:00:00,2019-07-21,Vaccine,926,37706.89,34916580.14,4217,Mumbai,37,Phase 2,60.54,Pending,19,4.8,Hospital,India,4867341.79
1220,Ciprofloxacin,Cipla,north,2025-02-20 19:00:00,2023-08-22,Gastrointestinal,828,20390.59,16883408.52,2812,Bangalore,7,Phase 1,58.87,Approved,16,4.5,Distributor,India,1294702.26
1221,Atorvastatin,Biocon,NORTH ,2025-02-20 20:00:00,2020-08-25,Antidiabetic,699,22465.14,15703132.86,3746,Mumbai,20,Phase 1,55.41,Pending,16,1.5,Hospital,India,469887.41
1222,Ciprofloxacin,Aurobindo, North Region,2025-02-20 21:00:00,2022-12-21,Gastrointestinal,139,12979.59,1804163.01,4501,Mumbai,6,Phase 1,93.69,Rejected,95,2.3,Online,India,1285717.94
1223,Amlodipine,Biocon,south ,2025-02-20 22:00:00,2018-10-16,Antibiotic,877,29957.89,26273069.53,4941,Ahmedabad,42,Phase 4,73.65,Approved,64,4.7,Distributor,India,1219144.1
1224,Ibuprofen,Torrent,north,2025-02-20 23:00:00,2017-04-23,Cardiovascular,635,17061.82,10834255.7,1285,Pune,28,Phase 4,96.15,Rejected,23,2.6,Hospital,India,2150139.47
1225,Azithromycin,Sun Pharma,north,2025-02-21 00:00:00,2021-12-02,Cardiovascular,977,26737.84,26122869.68,2602,Bangalore,3,Phase 4,86.4,Rejected,48,2.3,Online,India,1419667.57
1226,Atorvastatin,Torrent, North Region,2025-02-21 01:00:00,2016-04-01,Antibiotic,276,21197.84,5850603.84,1694,Mumbai,21,Phase 1,94.3,Rejected,53,4.1,Distributor,India,524375.05
1227,Amlodipine,Glenmark,SOUTH,2025-02-21 02:00:00,2023-03-18,Cardiovascular,925,20937.67,19367344.75,1736,Bangalore,4,Phase 4,87.82,Pending,55,1.8,Online,India,2004072.55
1228,Azithromycin,Cipla,WEST,2025-02-21 03:00:00,2021-10-21,Vaccine,342,19976.95,6832116.9,1016,Pune,38,Phase 4,88.48,Pending,53,3.5,Hospital,India,1070392.55
1229,Paracetamol,Sun Pharma,Central,2025-02-21 04:00:00,2020-10-17,Cardiovascular,320,32221.52,10310886.4,4915,Hyderabad,39,Phase 2,95.36,Pending,36,3.3,Hospital,India,2332623.53
1230,Ibuprofen,Cadila, North Region,2025-02-21 05:00:00,2021-02-08,Analgesic,207,13802.42,2857100.94,4699,Bangalore,4,Phase 2,71.26,Rejected,56,4.9,Distributor,India,2644383.17
1231,Ibuprofen,Biocon, east,2025-02-21 06:00:00,2020-08-23,Gastrointestinal,619,29303.78,18139039.82,4949,Bangalore,19,Phase 2,61.85,Pending,12,1.6,Hospital,India,3339983.71
1232,Ciprofloxacin,Dr. Reddy's,WEST,2025-02-21 07:00:00,2023-10-17,Analgesic,928,1570.23,1457173.44,1955,Hyderabad,43,Phase 4,88.47,Approved,23,3.7,Distributor,India,3719309.05
1233,Ciprofloxacin,Cipla,NORTH ,2025-02-21 08:00:00,2017-03-23,Gastrointestinal,406,12818.48,5204302.88,1988,Ahmedabad,25,Phase 4,80.45,Approved,28,4.2,Online,India,3915110.68
1234,Amoxicillin,Dr. Reddy's,East Zone,2025-02-21 09:00:00,2021-04-04,Analgesic,14,31269.74,437776.36,2084,Pune,5,Phase 3,86.62,Approved,80,2.7,Hospital,India,1151401.29
1235,Metformin,Cipla,WEST,2025-02-21 10:00:00,2020-02-04,Analgesic,406,36557.85,14842487.1,3554,Mumbai,26,Phase 1,56.4,Pending,29,4.4,Online,India,517058.28
1236,Omeprazole,Sun Pharma,Central,2025-02-21 11:00:00,2023-05-12,Analgesic,502,36321.72,18233503.44,1526,Pune,30,Phase 4,65.4,Approved,49,1.6,Retail Pharmacy,India,2774201.89
1237,Ciprofloxacin,Biocon,EAST,2025-02-21 12:00:00,2024-07-17,Gastrointestinal,260,24090.12,6263431.2,4944,Pune,44,Phase 1,70.37,Approved,46,3.9,Online,India,3962131.68
1238,Amlodipine,Torrent,west region,2025-02-21 13:00:00,2021-11-25,Antibiotic,605,32471.05,19644985.25,3540,Pune,17,Phase 3,53.23,Approved,51,1.1,Hospital,India,2215269.84
1239,Azithromycin,Zydus,West ,2025-02-21 14:00:00,2022-08-16,Antidiabetic,89,8529.77,759149.53,1823,Pune,40,Phase 4,78.94,Approved,63,1.1,Hospital,India,4757225.84
1240,Ciprofloxacin,Lupin,EAST,2025-02-21 15:00:00,2024-02-12,Antidiabetic,996,35865.5,35722038.0,3358,Pune,48,Phase 4,89.02,Approved,51,2.5,Hospital,India,2026361.9
1241,,Sun Pharma,Central,2025-02-21 16:00:00,2016-11-11,Antibiotic,339,14704.16,4984710.24,2809,Hyderabad,43,Phase 3,68.09,Pending,95,3.0,Retail Pharmacy,India,2768253.19
1242,Amlodipine,Lupin,south ,2025-02-21 17:00:00,2015-03-30,Analgesic,914,29334.45,26811687.3,2615,Bangalore,18,Phase 3,74.34,Approved,85,3.6,Distributor,India,376628.8
1243,Amlodipine,Lupin,Central,2025-02-21 18:00:00,2018-04-20,Gastrointestinal,117,24539.76,2871151.92,3881,Ahmedabad,40,Phase 3,63.52,Pending,59,4.2,Online,India,1956274.52
1244,Omeprazole,Biocon,SOUTH,2025-02-21 19:00:00,2022-02-04,Analgesic,561,25400.6,14249736.6,3702,Ahmedabad,30,Phase 1,73.1,Approved,46,1.0,Online,India,3812878.19
1245,Azithromycin,Zydus,WEST,2025-02-21 20:00:00,2023-05-02,Vaccine,325,14031.84,4560348.0,3074,Ahmedabad,32,Phase 4,51.91,Rejected,14,4.4,Online,India,83388.3
1246,Azithromycin,Sun Pharma,SOUTH,2025-02-21 21:00:00,2020-02-02,Antidiabetic,217,16493.46,3579080.82,3399,Mumbai,7,Phase 3,55.77,Pending,86,3.5,Retail Pharmacy,India,4910158.08
1247,Paracetamol,Aurobindo,SOUTH,2025-02-21 22:00:00,2020-05-28,Gastrointestinal,484,38938.13,18846054.92,3863,Mumbai,7,Phase 4,87.68,Pending,30,4.0,Online,India,905559.27
1248,Paracetamol,Biocon,north,2025-02-21 23:00:00,2015-02-03,Cardiovascular,720,34073.19,24532696.8,4547,Pune,30,Phase 1,60.69,Rejected,31,1.6,Online,India,680059.74
1249,Omeprazole,Aurobindo,WEST,2025-02-22 00:00:00,2016-03-09,Gastrointestinal,575,22580.31,12983678.25,4840,Mumbai,43,Phase 1,72.14,Pending,20,2.6,Retail Pharmacy,India,2041107.94
1250,Losartan,Zydus, east,2025-02-22 01:00:00,2024-11-05,Antidiabetic,993,5576.66,5537623.38,3810,Bangalore,37,Phase 1,97.12,Rejected,45,4.2,Hospital,India,2567823.39
1251,Metformin,Sun Pharma,Central,2025-02-22 02:00:00,2018-02-19,Vaccine,85,24132.22,2051238.7,3171,Ahmedabad,11,Phase 3,96.77,Rejected,65,2.8,Online,India,153671.51
1252,Amlodipine,Lupin,Central,2025-02-22 03:00:00,2023-09-25,Antibiotic,707,10555.2,7462526.4,2648,Mumbai,8,Phase 1,70.42,Pending,88,4.0,Distributor,India,4759857.33
1253,Atorvastatin,Glenmark,north,2025-02-22 04:00:00,2015-08-10,Analgesic,477,25919.59,12363644.43,4536,Pune,14,Phase 4,65.05,Pending,37,3.8,Online,India,1431119.78
1254,Atorvastatin,Cadila, east,2025-02-22 05:00:00,2023-04-21,Analgesic,783,38009.12,29761140.96,1427,Bangalore,15,Phase 3,84.68,Pending,36,1.8,Online,India,4092303.42
1255,Paracetamol,Lupin,west region,2025-02-22 06:00:00,2017-06-18,Gastrointestinal,269,3015.09,811059.2100000001,4573,Mumbai,20,Phase 3,71.6,Pending,44,1.8,Online,India,1649441.93
1256,Amlodipine,Aurobindo,East Zone,2025-02-22 07:00:00,2017-05-01,Analgesic,129,6893.36,889243.44,3914,Pune,48,Phase 4,99.09,Approved,32,2.2,Online,India,4799516.37
1257,Omeprazole,Glenmark,WEST,2025-02-22 08:00:00,2019-02-17,Gastrointestinal,892,9126.33,8140686.36,2047,Mumbai,11,Phase 1,64.39,Pending,13,2.6,Online,India,2365338.28
1258,Omeprazole,Lupin,souTh,2025-02-22 09:00:00,2022-12-09,Antidiabetic,307,1967.06,603887.4199999999,4403,Pune,34,Phase 4,79.67,Pending,15,3.4,Distributor,India,4512646.02
1259,Paracetamol,Lupin, North Region,2025-02-22 10:00:00,2019-01-08,Cardiovascular,773,1042.38,805759.7400000001,4350,Ahmedabad,16,Phase 3,88.93,Pending,93,3.0,Hospital,India,3993311.3
1260,Ibuprofen,Glenmark,Central,2025-02-22 11:00:00,2022-08-01,Antidiabetic,739,3499.47,2586108.33,3522,Pune,48,Phase 1,52.54,Pending,71,2.6,Online,India,1819810.86
1261,Amlodipine,Sun Pharma,WEST,2025-02-22 12:00:00,2022-01-01,Cardiovascular,829,3935.53,3262554.37,4317,Mumbai,43,Phase 4,56.86,Approved,91,3.2,Retail Pharmacy,India,1122142.63
1262,Azithromycin,Zydus,Central,2025-02-22 13:00:00,2024-12-23,Antibiotic,225,17409.9,3917227.500000001,1142,Pune,18,Phase 4,52.43,Rejected,56,4.4,Distributor,India,896323.42
1263,Omeprazole,Biocon,West ,2025-02-22 14:00:00,2022-04-03,Cardiovascular,862,39671.9,34197177.800000004,1203,Pune,10,Phase 4,98.16,Approved,21,3.9,Online,India,1259555.83
1264,Paracetamol,Biocon,west region,2025-02-22 15:00:00,2022-02-21,Analgesic,865,33434.94,28921223.1,2324,Bangalore,49,Phase 3,51.39,Rejected,61,3.9,Retail Pharmacy,India,2599840.0
1265,Losartan,Biocon,West ,2025-02-22 16:00:00,2022-09-06,Analgesic,370,34711.81,12843369.7,1973,Hyderabad,40,Phase 2,70.85,Approved,33,4.0,Distributor,India,2809631.19
1266,Ciprofloxacin,Sun Pharma, North Region,2025-02-22 17:00:00,2015-11-19,Vaccine,505,21911.53,11065322.65,2863,Pune,33,Phase 4,62.31,Approved,31,4.9,Distributor,India,651203.17
1267,Ibuprofen,Dr. Reddy's,Central,2025-02-22 18:00:00,2017-12-23,Analgesic,936,21997.61,20589762.96,4705,Mumbai,39,Phase 4,55.08,Pending,73,2.8,Hospital,India,4891383.15
1268,Ibuprofen,Biocon,Central,2025-02-22 19:00:00,2024-08-09,Antidiabetic,837,345.77,289409.49,2543,Mumbai,27,Phase 4,79.65,Pending,45,3.0,Online,India,3075733.97
1269,Ciprofloxacin,Dr. Reddy's,SOUTH,2025-02-22 20:00:00,2022-08-13,Cardiovascular,20,11962.13,239242.6,4196,Mumbai,42,Phase 4,98.83,Rejected,19,1.3,Online,India,337143.38
1270,Atorvastatin,Aurobindo,Central,2025-02-22 21:00:00,2018-09-07,Cardiovascular,851,23006.67,19578676.17,2818,Mumbai,30,Phase 4,63.03,Rejected,34,4.9,Hospital,India,1042857.68
1271,Metformin,Biocon,East Zone,2025-02-22 22:00:00,2019-08-24,Antibiotic,660,17269.46,11397843.6,4568,Mumbai,44,Phase 1,63.32,Rejected,29,4.4,Online,India,1482447.6
1272,Atorvastatin,Torrent,Central,2025-02-22 23:00:00,2016-01-10,Antibiotic,344,6154.49,2117144.56,3583,Pune,45,Phase 4,92.86,Pending,58,2.8,Distributor,India,3338295.05
1273,Atorvastatin,Zydus,EAST,2025-02-23 00:00:00,2022-02-01,Cardiovascular,749,15674.63,11740297.87,4178,Ahmedabad,42,Phase 4,71.89,Rejected,13,4.4,Distributor,India,170537.18
1274,Paracetamol,Aurobindo,NORTH ,2025-02-23 01:00:00,2023-05-11,Vaccine,792,32287.66,25571826.72,4068,Ahmedabad,44,Phase 4,73.01,Approved,81,2.8,Retail Pharmacy,India,4613323.12
1275,Paracetamol,Zydus,Central,2025-02-23 02:00:00,2018-08-11,Antibiotic,307,20083.48,6165628.359999999,1655,Hyderabad,31,Phase 3,85.89,Pending,49,1.8,Online,India,4851649.49
1276,Azithromycin,Dr. Reddy's,NORTH ,2025-02-23 03:00:00,2021-07-14,Vaccine,963,10578.1,10186710.3,2951,Pune,36,Phase 3,75.17,Rejected,30,4.9,Hospital,India,636584.26
1277,Amlodipine,Cipla,EAST,2025-02-23 04:00:00,2021-02-10,Gastrointestinal,935,32047.51,29964421.85,1720,Mumbai,35,Phase 2,96.98,Approved,31,1.8,Distributor,India,1264182.88
1278,Omeprazole,Aurobindo,SOUTH,2025-02-23 05:00:00,2015-11-27,Analgesic,944,671.32,633726.0800000001,1369,Ahmedabad,33,Phase 4,80.84,Pending,26,3.7,Distributor,India,3000106.19
1279,Amoxicillin,Cipla,souTh,2025-02-23 06:00:00,2018-03-17,Cardiovascular,161,17555.5,2826435.5,1015,Ahmedabad,3,Phase 2,82.12,Rejected,65,1.3,Hospital,India,1893961.93
1280,Amlodipine,Biocon,Central,2025-02-23 07:00:00,2016-05-05,Antibiotic,982,25504.53,25045448.46,3751,Mumbai,9,Phase 3,84.55,Approved,40,1.9,Distributor,India,1558675.15
1281,Metformin,Cipla,north,2025-02-23 08:00:00,2021-10-30,Gastrointestinal,269,22019.16,5923154.04,2949,Hyderabad,10,Phase 3,65.21,Approved,68,4.2,Distributor,India,4067948.47
1282,,Torrent, east,2025-02-23 09:00:00,2018-05-17,Gastrointestinal,724,13460.49,9745394.76,1404,Pune,44,Phase 1,91.3,Rejected,15,1.3,Distributor,India,828275.86
1283,Ibuprofen,Zydus,East Zone,2025-02-23 10:00:00,2024-12-07,Cardiovascular,281,31458.95,8839964.950000001,1632,Pune,0,Phase 3,83.58,Approved,31,3.8,Distributor,India,4595827.04
1284,Atorvastatin,Glenmark,west region,2025-02-23 11:00:00,2021-04-28,Antidiabetic,687,15459.47,10620655.89,3657,Pune,20,Phase 4,86.45,Approved,36,4.6,Online,India,595024.04
1285,Omeprazole,Zydus,Central,2025-02-23 12:00:00,2024-02-07,Cardiovascular,427,118.52,50608.04,2775,Pune,49,Phase 2,79.05,Rejected,84,3.3,Hospital,India,333698.23
1286,Amoxicillin,Aurobindo, east,2025-02-23 13:00:00,2023-01-11,Antibiotic,389,3217.52,1251615.28,1373,Ahmedabad,24,Phase 2,72.5,Pending,33,2.5,Retail Pharmacy,India,4265353.44
1287,,Biocon,Central,2025-02-23 14:00:00,2020-02-04,Cardiovascular,548,37444.65,20519668.2,2800,Hyderabad,12,Phase 1,94.57,Rejected,64,3.3,Retail Pharmacy,India,4857402.96
1288,Ciprofloxacin,Cadila,south ,2025-02-23 15:00:00,2020-01-28,Antidiabetic,380,7623.93,2897093.4,2719,Pune,4,Phase 1,52.48,Pending,10,2.8,Online,India,2951232.37
1289,,Dr. Reddy's,East Zone,2025-02-23 16:00:00,2021-03-18,Analgesic,78,12101.75,943936.5,3020,Mumbai,38,Phase 4,55.38,Pending,48,3.8,Hospital,India,4946995.89
1290,Amoxicillin,Aurobindo, east,2025-02-23 17:00:00,2024-11-20,Cardiovascular,773,2205.11,1704550.03,1486,Pune,11,Phase 3,63.49,Approved,33,2.5,Distributor,India,1294489.19
1291,Losartan,Dr. Reddy's, North Region,2025-02-23 18:00:00,2018-12-24,Cardiovascular,459,6271.25,2878503.75,2499,Hyderabad,2,Phase 1,69.74,Rejected,59,3.3,Hospital,India,1270960.55
1292,Azithromycin,Zydus,south ,2025-02-23 19:00:00,2016-04-16,Cardiovascular,604,6968.92,4209227.68,3897,Pune,19,Phase 3,84.21,Rejected,71,2.3,Online,India,508855.83
1293,Atorvastatin,Biocon,West ,2025-02-23 20:00:00,2021-10-05,Gastrointestinal,179,8319.25,1489145.75,2077,Hyderabad,38,Phase 1,85.97,Rejected,95,4.8,Distributor,India,1058011.68
1294,Azithromycin,Cadila,EAST,2025-02-23 21:00:00,2016-03-10,Cardiovascular,182,16150.1,2939318.2,2709,Mumbai,16,Phase 4,80.36,Approved,73,1.1,Hospital,India,3554261.65
1295,Ibuprofen,Cadila,SOUTH,2025-02-23 22:00:00,2017-03-31,Antidiabetic,181,25208.49,4562736.69,3271,Mumbai,42,Phase 2,66.23,Pending,22,3.3,Hospital,India,3049768.3
1296,Atorvastatin,Glenmark,EAST,2025-02-23 23:00:00,2022-01-15,Cardiovascular,122,39181.91,4780193.0200000005,2614,Pune,5,Phase 4,60.36,Approved,35,3.4,Hospital,India,261051.04
1297,Amoxicillin,Cipla, North Region,2025-02-24 00:00:00,2024-08-24,Antidiabetic,950,35709.02,33923569.0,1238,Pune,14,Phase 4,78.97,Pending,85,1.4,Online,India,2090151.01
1298,Metformin,Aurobindo,west region,2025-02-24 01:00:00,2020-08-27,Vaccine,264,33921.71,8955331.44,1166,Mumbai,22,Phase 2,93.62,Rejected,78,3.0,Distributor,India,1116569.23
1299,,Torrent,SOUTH,2025-02-24 02:00:00,2021-05-16,Antibiotic,259,12932.78,3349590.02,4661,Ahmedabad,49,Phase 4,63.69,Rejected,31,4.1,Retail Pharmacy,India,1245826.3
1300,Atorvastatin,Torrent,East Zone,2025-02-24 03:00:00,2018-04-09,Antibiotic,248,11018.0,2732464.0,3124,Bangalore,16,Phase 4,54.36,Pending,69,4.9,Retail Pharmacy,India,3543809.35
1301,Azithromycin,Zydus,Central,2025-02-24 04:00:00,2024-05-14,Antibiotic,451,4179.2,1884819.2,4372,Pune,49,Phase 3,83.81,Rejected,42,1.8,Distributor,India,2399874.76
1302,Losartan,Biocon,south ,2025-02-24 05:00:00,2017-03-05,Antidiabetic,986,24252.34,23912807.24,3129,Ahmedabad,25,Phase 4,93.38,Approved,69,3.1,Online,India,3037800.12
1303,Ibuprofen,Cadila,Central,2025-02-24 06:00:00,2015-10-25,Analgesic,138,2441.99,336994.62,3551,Mumbai,47,Phase 2,67.96,Approved,78,1.2,Retail Pharmacy,India,162764.88
1304,,Cipla, east,2025-02-24 07:00:00,2020-02-19,Analgesic,146,17961.89,2622435.94,1077,Bangalore,36,Phase 3,63.27,Rejected,40,3.9,Hospital,India,2265533.42
1305,Losartan,Cipla,SOUTH,2025-02-24 08:00:00,2023-03-28,Analgesic,171,9959.37,1703052.2700000005,4383,Pune,15,Phase 2,63.25,Rejected,40,4.5,Hospital,India,4574838.68
1306,Metformin,Dr. Reddy's,East Zone,2025-02-24 09:00:00,2023-11-29,Antibiotic,354,7442.58,2634673.32,1957,Mumbai,22,Phase 4,72.65,Rejected,63,4.0,Distributor,India,4087281.85
1307,Losartan,Torrent,EAST,2025-02-24 10:00:00,2015-07-05,Antibiotic,445,5634.86,2507512.7,1249,Mumbai,43,Phase 2,80.35,Approved,58,3.5,Online,India,3645027.46
1308,Paracetamol,Lupin,south ,2025-02-24 11:00:00,2024-02-22,Antibiotic,407,38101.88,15507465.159999998,2887,Hyderabad,47,Phase 3,70.09,Pending,67,1.4,Hospital,India,569824.8
1309,Paracetamol,Cipla,EAST,2025-02-24 12:00:00,2021-03-16,Vaccine,150,11341.12,1701168.0000000002,4351,Pune,11,Phase 4,84.03,Approved,72,3.9,Retail Pharmacy,India,3800231.84
1310,Metformin,Glenmark, east,2025-02-24 13:00:00,2023-09-30,Vaccine,319,6462.8,2061633.2,2624,Mumbai,8,Phase 4,71.36,Approved,33,4.2,Online,India,1799117.54
1311,Metformin,Cipla,Central,2025-02-24 14:00:00,2017-07-31,Analgesic,740,18675.77,13820069.8,3500,Hyderabad,17,Phase 3,68.79,Pending,73,3.7,Online,India,3690339.48
1312,Azithromycin,Biocon,NORTH ,2025-02-24 15:00:00,2015-02-06,Vaccine,235,4422.14,1039202.9,2335,Hyderabad,39,Phase 1,58.07,Rejected,12,1.5,Distributor,India,2733431.74
1313,Amoxicillin,Torrent,Central,2025-02-24 16:00:00,2019-10-01,Analgesic,278,35135.82,9767757.96,2877,Bangalore,47,Phase 3,68.74,Pending,22,4.4,Online,India,271955.91
1314,Ibuprofen,Cadila,West ,2025-02-24 17:00:00,2015-02-17,Cardiovascular,74,21367.52,1581196.48,4989,Mumbai,9,Phase 3,64.52,Rejected,69,1.6,Online,India,2981705.69
1315,Losartan,Dr. Reddy's,Central,2025-02-24 18:00:00,2018-02-26,Cardiovascular,222,18684.25,4147903.5,2922,Ahmedabad,38,Phase 3,82.87,Rejected,27,3.9,Distributor,India,1033146.54
1316,Azithromycin,Glenmark,West ,2025-02-24 19:00:00,2023-10-01,Antidiabetic,642,34702.66,22279107.720000003,2083,Mumbai,26,Phase 3,72.51,Pending,67,1.2,Online,India,1230715.25
1317,Paracetamol,Cadila,East Zone,2025-02-24 20:00:00,2021-03-17,Analgesic,115,35956.32,4134976.8,2606,Ahmedabad,13,Phase 4,66.66,Approved,16,2.9,Online,India,4741761.23
1318,Losartan,Lupin,Central,2025-02-24 21:00:00,2015-12-15,Gastrointestinal,733,20858.07,15288965.31,3482,Mumbai,24,Phase 3,80.05,Pending,98,4.5,Distributor,India,4920647.74
1319,Omeprazole,Sun Pharma,Central,2025-02-24 22:00:00,2015-09-06,Vaccine,473,9873.39,4670113.47,3093,Ahmedabad,42,Phase 3,72.19,Rejected,96,1.5,Retail Pharmacy,India,4598186.28
1320,Losartan,Cadila,NORTH ,2025-02-24 23:00:00,2016-08-19,Gastrointestinal,442,24999.3,11049690.6,2999,Ahmedabad,34,Phase 3,80.61,Rejected,59,2.5,Online,India,3824248.34
1321,Amoxicillin,Sun Pharma,EAST,2025-02-25 00:00:00,2021-02-08,Antibiotic,116,22653.63,2627821.08,3730,Mumbai,26,Phase 1,83.38,Rejected,12,4.3,Online,India,372850.86
1322,Amlodipine,Biocon,souTh,2025-02-25 01:00:00,2024-03-26,Cardiovascular,298,6543.62,1949998.76,1476,Ahmedabad,23,Phase 2,95.88,Pending,42,1.6,Distributor,India,3220152.81
